STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,Cluster
HARYANA,AMBALA,2003,26,16,3,10,0,10,26,24,2,1,2,14,236,208,99,109,2,13,73,1,9,190,7,17,31,129,0,1,883,1898,0
HARYANA,BHIWANI,2003,47,22,3,15,0,15,17,7,10,4,4,29,163,190,105,85,92,18,56,1,13,237,28,17,0,69,0,1,968,1994,0
HARYANA,FATEHABAD,2003,18,16,4,7,0,7,15,7,8,0,3,6,71,88,42,46,16,9,29,4,5,177,3,11,4,47,0,3,402,938,0
HARYANA,GRP,2003,19,6,0,1,0,1,0,0,0,1,3,2,0,149,0,149,9,1,6,0,0,5,3,0,50,0,0,10,464,729,0
HARYANA,GURGAON,2003,62,33,6,32,0,32,44,37,7,6,18,40,359,817,575,242,64,37,38,1,9,227,13,17,26,101,0,4,1729,3683,0
HARYANA,HISSAR,2003,50,26,4,16,0,16,27,18,9,6,26,14,199,360,210,150,27,33,138,1,7,270,17,35,10,80,0,0,1009,2355,0
HARYANA,JHAJJAR,2003,39,28,3,9,0,9,8,8,0,3,6,13,73,135,67,68,53,30,29,0,0,147,17,32,35,92,0,96,424,1272,0
HARYANA,JIND,2003,33,20,13,17,0,17,11,5,6,0,11,3,86,127,76,51,53,22,23,2,4,127,10,7,13,34,0,2,466,1084,0
HARYANA,KAITHAL,2003,18,16,2,15,0,15,4,2,2,5,7,10,89,188,89,99,0,58,15,0,6,222,8,14,0,125,0,2,402,1206,0
HARYANA,KARNAL,2003,41,33,4,27,0,27,22,14,8,8,7,18,203,380,190,190,44,19,46,1,8,641,14,18,1,173,0,226,281,2215,0
HARYANA,KURUKSHETRA,2003,30,15,3,23,0,23,11,7,4,3,4,15,146,361,178,183,0,9,135,3,6,188,12,23,18,92,0,0,707,1804,0
HARYANA,MAHENDRAGARH,2003,16,10,3,10,0,10,11,9,2,3,1,3,88,108,48,60,48,31,7,1,4,140,4,12,0,27,0,3,705,1235,0
HARYANA,PANCHKULA,2003,11,4,4,12,0,12,15,13,2,0,6,8,113,199,98,101,1,34,54,0,1,14,5,10,83,56,0,74,715,1419,0
HARYANA,PANIPAT,2003,47,21,10,38,0,38,16,9,7,8,19,23,161,409,237,172,24,46,16,0,3,156,13,17,22,165,0,193,456,1863,0
HARYANA,REWARI,2003,16,10,0,11,0,11,11,9,2,0,6,9,111,165,94,71,34,23,14,0,9,140,7,22,1,34,0,1,793,1417,0
HARYANA,ROHTAK,2003,50,52,2,25,0,25,21,15,6,4,4,20,242,339,206,133,22,22,41,5,2,170,17,12,23,34,0,155,502,1764,0
HARYANA,SIRSA,2003,38,36,2,22,0,22,18,5,13,2,2,11,155,209,89,120,17,21,55,2,8,354,9,10,0,70,0,6,468,1515,0
HARYANA,SONIPAT,2003,62,37,5,15,0,15,26,20,6,3,40,13,127,271,128,143,1,20,55,1,9,300,17,21,5,68,0,182,550,1828,0
HARYANA,YAMUNANAGAR,2003,22,15,3,12,0,12,15,13,2,1,1,10,95,187,101,86,0,7,32,0,7,148,4,15,0,86,0,0,623,1283,0
HIMACHAL PRADESH,BILASPUR,2003,8,5,0,13,0,13,12,11,1,2,0,2,48,51,26,25,65,1,15,0,19,59,0,20,2,17,0,30,729,1098,0
HIMACHAL PRADESH,CHAMBA,2003,6,3,0,10,0,10,14,14,0,0,0,0,111,34,9,25,14,4,6,0,15,61,0,13,0,8,0,44,242,585,0
HIMACHAL PRADESH,G.R.P.,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
HIMACHAL PRADESH,HAMIRPUR,2003,4,5,0,6,0,6,8,7,1,0,0,0,25,25,5,20,30,3,13,0,9,228,0,13,1,15,0,43,440,868,0
HIMACHAL PRADESH,KANGRA,2003,38,16,0,8,0,8,7,6,1,1,0,2,75,70,30,40,121,6,15,2,18,223,0,28,0,35,0,9,1341,2015,0
HIMACHAL PRADESH,KINNAUR,2003,3,1,1,6,0,6,4,4,0,0,0,0,36,16,0,16,9,2,1,0,0,9,0,2,0,2,0,17,47,156,0
HIMACHAL PRADESH,KULLU,2003,14,1,2,16,0,16,8,6,2,1,0,3,43,29,6,23,30,2,8,0,6,47,2,24,0,13,0,37,461,747,0
HIMACHAL PRADESH,LAHAUL-SPITI,2003,0,0,0,2,0,2,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,14,36,59,0
HIMACHAL PRADESH,MANDI,2003,10,9,0,23,0,23,7,5,2,0,0,0,85,63,17,46,67,7,19,0,24,177,1,52,2,43,0,69,1086,1744,0
HIMACHAL PRADESH,SHIMLA,2003,18,15,0,21,0,21,21,16,5,1,0,3,143,152,45,107,105,16,20,0,10,79,2,40,8,15,0,88,1206,1963,0
HIMACHAL PRADESH,SIRMAUR,2003,6,4,1,8,0,8,15,14,1,0,0,2,28,38,15,23,63,4,10,1,6,58,1,24,0,18,0,26,350,663,0
HIMACHAL PRADESH,SOLAN,2003,13,8,1,11,0,11,10,7,3,1,0,1,58,88,38,50,63,6,11,0,7,339,0,24,3,24,0,37,627,1332,0
HIMACHAL PRADESH,UNA,2003,5,7,0,2,0,2,7,6,1,2,0,6,53,60,27,33,42,12,11,0,7,104,0,10,2,30,0,49,371,780,0
JAMMU & KASHMIR,AWANTIPORA,2003,8,3,1,2,0,2,13,13,0,1,0,6,49,23,3,20,13,0,1,2,0,1,0,21,4,0,0,0,208,356,0
JAMMU & KASHMIR,BORDER,2003,8,26,0,9,0,9,8,6,2,2,0,1,23,32,6,26,26,2,9,0,5,10,0,8,11,7,0,52,529,768,0
JAMMU & KASHMIR,BUDGAM,2003,48,24,5,11,0,11,46,40,6,0,0,1,80,119,20,99,82,3,13,0,13,6,0,69,12,1,0,20,368,921,0
JAMMU & KASHMIR,CRIME JAMMU,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,36,0
JAMMU & KASHMIR,CRIME SRINAGAR,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0,0,0,0,0,0,0,81,0
JAMMU & KASHMIR,DODA,2003,87,95,0,6,0,6,19,19,0,0,0,7,47,23,0,23,28,7,11,1,26,18,0,8,4,3,0,26,345,761,0
JAMMU & KASHMIR,GANDERBAL,2003,15,10,1,8,0,8,45,45,0,0,0,2,39,53,6,47,92,2,3,0,15,0,0,82,6,1,0,15,199,588,0
JAMMU & KASHMIR,HANDWARA,2003,39,60,2,2,0,2,22,17,5,0,0,9,26,29,1,28,52,1,5,0,10,3,0,24,4,1,0,3,134,426,0
JAMMU & KASHMIR,JAMMU,2003,34,63,6,20,0,20,57,50,7,0,0,10,252,363,185,178,56,29,50,5,14,37,3,12,66,21,0,84,2188,3370,0
JAMMU & KASHMIR,KARGIL,2003,0,0,0,1,0,1,6,6,0,0,0,0,4,4,0,4,7,1,2,0,1,0,0,0,0,0,0,0,57,83,0
JAMMU & KASHMIR,KATHUA,2003,16,28,0,13,0,13,20,20,0,2,0,2,48,46,15,31,56,4,15,0,7,27,0,8,9,7,0,51,687,1046,0
JAMMU & KASHMIR,KULGAM,2003,43,8,0,5,0,5,50,45,5,0,0,11,40,29,3,26,46,0,12,0,8,5,0,23,15,0,0,18,250,563,0
JAMMU & KASHMIR,KUPWARA,2003,38,151,0,5,0,5,35,27,8,0,0,1,32,42,0,42,49,6,16,2,2,6,0,68,4,0,0,10,246,713,0
JAMMU & KASHMIR,LEH,2003,0,1,0,3,0,3,1,1,0,0,0,0,2,3,2,1,6,0,1,0,0,0,0,2,0,0,0,0,123,142,0
JAMMU & KASHMIR,POONCH,2003,111,113,0,12,0,12,12,11,1,0,0,0,18,61,0,61,19,4,8,0,27,38,0,11,3,1,0,7,282,727,0
JAMMU & KASHMIR,PULWAMA,2003,70,80,3,10,0,10,48,43,5,7,0,22,79,124,14,110,131,2,5,0,21,32,2,38,8,0,0,12,262,956,0
JAMMU & KASHMIR,RAILWAYS,2003,0,0,0,1,0,1,0,0,0,0,0,0,0,14,0,14,0,0,1,0,0,0,0,1,0,0,0,0,8,25,0
JAMMU & KASHMIR,RAJOURI,2003,86,135,0,28,0,28,19,19,0,2,0,1,51,46,3,43,22,5,11,0,49,26,2,8,7,14,0,17,774,1303,0
JAMMU & KASHMIR,RAMBAN,2003,53,94,1,10,0,10,10,5,5,0,0,0,19,16,1,15,17,2,6,0,26,8,0,8,3,0,0,0,336,609,0
JAMMU & KASHMIR,REASI,2003,33,52,0,8,0,8,6,5,1,3,0,0,9,10,0,10,0,0,5,0,7,3,0,2,3,0,0,0,134,275,0
JAMMU & KASHMIR,UDHAMPUR,2003,10,16,0,7,0,7,10,4,6,0,0,2,83,86,13,73,53,4,4,1,10,9,3,11,19,8,0,3,874,1213,0
JHARKHAND,CHATRA,2003,35,2,3,14,0,14,7,4,3,29,0,23,18,80,3,77,130,0,10,0,5,0,16,2,0,0,0,5,659,1038,0
JHARKHAND,DEOGHAR,2003,55,40,5,53,0,53,8,7,1,13,1,31,89,107,36,71,184,16,16,0,7,167,14,14,1,20,0,5,736,1582,0
JHARKHAND,DHANBAD RLY.,2003,9,1,0,0,0,0,4,3,1,41,0,33,9,120,5,115,20,0,5,0,0,0,1,1,0,0,0,5,114,363,0
JHARKHAND,DUMKA,2003,57,142,3,49,0,49,19,0,19,9,0,9,51,76,12,64,22,10,13,0,13,16,9,23,0,69,0,43,334,967,0
JHARKHAND,GARHWA,2003,32,21,3,23,0,23,18,6,12,25,0,26,33,67,0,67,156,5,10,0,12,71,13,5,0,12,0,29,424,985,0
JHARKHAND,GODDA,2003,31,36,0,76,0,76,25,15,10,9,0,15,46,129,0,129,124,7,20,0,0,302,4,0,0,56,0,5,1310,2195,0
JHARKHAND,JAMSHEDPUR,2003,49,112,5,28,0,28,37,34,3,12,4,36,108,436,102,334,122,24,82,0,3,270,12,23,0,58,0,119,598,2138,0
JHARKHAND,JAMSHEDPUR RLY.,2003,6,0,0,2,0,2,2,2,0,9,0,11,7,84,2,82,23,0,2,0,0,0,3,0,0,0,0,5,81,235,0
JHARKHAND,JAMTARA,2003,17,6,3,35,0,35,12,7,5,2,1,7,16,42,0,42,36,2,4,1,0,123,5,6,0,26,0,16,116,476,0
JHARKHAND,KODERMA,2003,30,25,0,0,0,0,0,0,0,39,0,24,13,35,6,29,103,8,15,0,4,187,7,8,0,37,0,38,178,751,0
JHARKHAND,LATEHAR,2003,43,14,3,10,0,10,1,1,0,46,2,22,69,42,0,42,28,1,1,0,0,38,0,5,0,3,0,43,148,519,0
JHARKHAND,LOHARDAGGA,2003,44,9,1,15,0,15,7,4,3,3,0,23,16,28,3,25,28,6,5,2,3,7,0,4,0,12,0,5,230,448,0
JHARKHAND,PAKUR,2003,27,29,4,31,0,31,12,7,5,7,0,13,25,45,9,36,57,4,14,0,9,141,0,3,1,10,0,20,74,526,0
JHARKHAND,PALAMU,2003,70,24,1,13,0,13,14,8,6,51,0,31,62,67,3,64,194,2,23,0,7,404,11,4,0,13,0,5,607,1603,0
JHARKHAND,SAHEBGANJ,2003,61,43,3,23,0,23,16,5,11,5,0,12,24,69,2,67,25,8,8,0,8,31,9,17,0,19,0,33,228,642,0
JHARKHAND,SARAIKELA,2003,60,42,0,31,0,31,26,6,20,5,0,32,22,162,5,157,33,22,5,0,0,19,7,14,0,36,0,5,452,973,0
JHARKHAND,SIMDEGA,2003,50,1,2,19,0,19,12,11,1,10,0,17,11,32,0,32,29,3,2,0,4,75,0,3,0,7,0,11,87,375,0
KARNATAKA,BAGALKOT,2003,50,28,6,12,0,12,16,11,5,1,0,7,84,112,39,73,180,4,20,2,17,342,2,44,0,45,0,0,979,1951,0
KARNATAKA,BELLARY,2003,48,41,0,14,0,14,12,6,6,3,2,16,128,265,49,216,218,6,34,1,14,528,2,58,0,36,0,3,1873,3302,0
KARNATAKA,BIDAR,2003,37,57,3,6,0,6,22,17,5,8,2,43,210,226,46,180,144,8,36,3,27,1142,5,45,3,67,0,0,1975,4069,0
KARNATAKA,BIJAPUR,2003,55,33,2,9,0,9,18,11,7,5,0,15,108,115,40,75,226,1,22,2,13,634,4,68,0,83,0,0,2870,4283,0
KARNATAKA,CHAMARAJNAGAR,2003,25,16,0,3,0,3,2,2,0,4,0,4,76,121,5,116,87,2,19,1,8,358,4,40,0,19,0,0,382,1171,0
KARNATAKA,CHICKMAGALUR,2003,28,30,1,12,0,12,14,10,4,7,1,13,213,308,41,267,150,9,6,1,10,916,4,49,7,89,0,6,1139,3013,0
KARNATAKA,CHITRADURGA,2003,42,20,0,19,0,19,15,7,8,5,0,10,135,185,46,139,326,10,27,1,5,840,6,43,1,32,0,0,1554,3276,0
KARNATAKA,DAKSHIN KANNADA,2003,35,30,1,3,0,3,10,5,5,7,0,7,163,220,99,121,194,4,40,2,22,508,2,23,4,31,0,5,2210,3521,0
KARNATAKA,DAVANAGERE,2003,28,20,3,16,0,16,14,6,8,9,2,35,192,329,100,229,277,11,47,1,0,584,10,56,2,78,0,2,1272,2988,0
KARNATAKA,DHARWAD COMMR.,2003,23,18,0,3,0,3,11,4,7,4,1,16,126,288,118,170,80,6,81,0,0,183,3,3,9,28,0,4,906,1793,0
KARNATAKA,DHARWAD RURAL,2003,28,11,3,5,0,5,0,0,0,8,0,6,39,60,5,55,106,4,12,0,3,137,3,11,0,12,0,0,455,903,0
KARNATAKA,GADAG,2003,16,12,0,1,0,1,4,2,2,5,0,1,56,62,11,51,98,5,14,0,7,150,1,12,0,13,0,0,385,842,0
KARNATAKA,GULBARGA,2003,88,72,3,14,0,14,29,20,9,5,3,33,199,190,47,143,334,4,67,2,62,1193,5,150,0,103,0,15,1707,4278,0
KARNATAKA,HASSAN,2003,53,67,0,16,0,16,20,9,11,9,0,39,257,348,92,256,200,11,34,1,25,1395,3,78,0,43,0,0,1597,4196,0
KARNATAKA,HAVERI,2003,25,8,0,3,0,3,8,6,2,8,0,4,59,113,23,90,239,15,20,0,0,252,1,33,0,17,0,0,1022,1827,0
KARNATAKA,K.G.F.,2003,12,20,1,5,0,5,4,2,2,3,0,11,78,123,23,100,66,3,23,0,0,281,7,21,2,17,0,1,242,920,0
KARNATAKA,KODAGU,2003,32,24,0,11,0,11,6,2,4,5,0,6,132,69,9,60,89,3,11,1,3,354,1,27,0,18,0,0,490,1282,0
KARNATAKA,KOLAR,2003,65,56,1,14,0,14,32,26,6,1,0,22,153,357,70,287,298,10,35,2,0,667,10,32,1,52,0,0,1405,3213,0
KARNATAKA,KOPPAL,2003,24,23,0,12,0,12,5,5,0,8,0,13,53,68,10,58,97,7,15,2,1,180,5,18,2,27,0,0,575,1135,0
KARNATAKA,MANDYA,2003,57,59,0,13,0,13,8,6,2,5,0,22,179,305,64,241,299,14,20,2,0,966,5,65,0,77,0,0,1659,3755,0
KARNATAKA,MYSORE COMMR.,2003,26,22,0,8,0,8,9,7,2,3,1,49,132,324,127,197,47,17,43,3,0,361,5,14,0,44,0,0,711,1819,0
KARNATAKA,MYSORE RURAL,2003,40,23,0,4,0,4,5,3,2,2,0,16,176,191,19,172,158,2,9,0,0,812,7,59,0,45,0,0,825,2374,0
KARNATAKA,RAICHUR,2003,37,26,8,12,0,12,16,16,0,5,0,8,126,124,19,105,217,12,72,1,9,505,7,61,5,79,0,9,995,2334,0
KARNATAKA,RAILWAYS,2003,13,3,1,0,0,0,2,0,2,7,0,9,0,538,5,533,15,1,3,0,0,20,1,2,0,0,0,0,197,812,0
KARNATAKA,SHIMOGA,2003,51,40,0,15,0,15,21,14,7,5,3,21,156,266,90,176,242,7,33,1,14,915,4,73,0,127,0,9,1703,3706,0
KARNATAKA,TUMKUR,2003,79,46,2,14,0,14,24,1,23,6,0,19,260,396,107,289,179,15,34,3,48,1027,10,77,1,38,0,8,1717,4003,0
KARNATAKA,UDUPI,2003,15,10,2,5,0,5,9,0,9,3,0,9,121,107,25,82,144,4,19,1,4,354,0,21,1,23,0,2,1316,2170,0
KARNATAKA,UTTAR KANNADA,2003,23,22,0,0,0,0,1,1,0,3,0,6,64,85,27,58,93,5,11,1,2,396,0,37,3,25,0,0,1529,2306,0
KERALA,ALAPUZHA,2003,23,37,0,10,0,10,12,12,0,5,0,38,200,170,69,101,385,17,121,5,27,1179,3,124,2,178,0,0,4439,6975,0
KERALA,CBCID,2003,18,5,0,1,0,1,4,1,3,1,0,2,5,10,6,4,8,20,32,65,3,3,0,0,0,2,0,0,53,232,0
KERALA,ERNAKULAM COMMR.,2003,21,28,7,11,0,11,11,5,6,26,0,66,304,486,145,341,221,19,290,1,15,531,0,77,7,54,0,1,4653,6829,0
KERALA,ERNAKULAM RURAL,2003,25,38,16,22,0,22,12,8,4,10,2,28,292,323,89,234,348,20,115,3,17,1150,2,109,0,92,0,1,5455,8080,0
KERALA,IDUKKI,2003,28,14,0,14,0,14,0,0,0,1,0,16,155,167,20,147,233,18,65,1,17,1309,0,93,6,104,0,2,2009,4252,0
KERALA,KANNUR,2003,12,38,7,13,0,13,4,2,2,8,0,13,218,164,68,96,505,15,81,5,0,804,0,65,3,174,0,1,2143,4273,0
KERALA,KASARGOD,2003,24,19,9,15,0,15,9,4,5,6,0,16,143,169,97,72,372,2,69,3,36,635,0,71,3,66,0,7,1169,2843,0
KERALA,KOLLAM,2003,36,22,97,53,0,53,24,11,13,8,0,28,260,329,152,177,712,9,158,8,58,2215,5,317,0,365,0,9,4667,9380,0
KERALA,KOTTAYAM,2003,19,25,7,25,0,25,15,10,5,4,0,45,357,327,68,259,316,28,279,3,14,1697,0,141,10,115,0,0,3257,6684,0
KERALA,KOZHIKODE COMMR.,2003,14,14,18,10,0,10,7,3,4,4,0,23,494,335,145,190,399,17,233,2,15,546,2,50,5,157,0,0,2372,4717,0
KERALA,KOZHIKODE RURAL,2003,8,17,31,24,0,24,6,4,2,3,6,6,141,154,63,91,458,10,165,2,48,571,1,76,5,210,0,1,2039,3982,0
KERALA,MALAPPURAM,2003,18,17,25,42,0,42,11,4,7,7,1,9,296,265,114,151,441,24,289,2,14,753,2,57,2,460,0,0,3174,5909,0
KERALA,PALAKKAD,2003,52,41,25,47,0,47,12,1,11,11,2,35,281,262,97,165,458,39,157,3,46,1143,3,140,4,214,0,4,2486,5465,0
KERALA,PATHANAMTHITTA,2003,27,10,31,13,0,13,0,0,0,1,0,25,130,144,59,85,221,13,59,2,22,867,2,94,0,116,0,4,2425,4206,0
KERALA,RAILWAYS,2003,3,0,1,0,0,0,0,0,0,0,0,4,2,157,2,155,10,0,2,0,0,16,0,0,0,0,0,0,45,240,0
KERALA,THRISSUR,2003,39,35,33,29,0,29,20,7,13,23,3,89,333,488,147,341,658,29,388,4,2,1224,3,157,10,224,0,4,6002,9797,0
KERALA,TRIVANDRUM COMMR.,2003,10,53,16,17,0,17,14,7,7,14,0,113,334,442,185,257,311,19,277,8,13,893,2,114,5,82,0,0,2452,5189,0
KERALA,TRIVANDRUM RURAL,2003,37,27,11,28,0,28,28,23,5,7,5,64,360,309,109,200,488,14,173,11,53,1687,7,212,4,232,0,0,3787,7544,0
KERALA,WAYANADU,2003,21,8,9,20,0,20,0,0,0,3,0,14,104,190,33,157,254,10,108,1,13,473,1,50,2,85,0,1,860,2227,0
MADHYA PRADESH,ANUPPUR,2003,10,4,0,10,0,10,1,1,0,1,0,3,55,46,5,41,3,1,3,0,0,18,1,14,2,3,0,0,458,633,0
MADHYA PRADESH,ASHOK NAGAR,2003,24,24,3,33,0,33,5,4,1,0,1,11,119,101,17,84,56,11,3,0,20,860,6,140,12,36,0,35,695,2195,0
MADHYA PRADESH,BALAGHAT,2003,55,25,2,61,0,61,7,5,2,2,1,12,171,164,22,142,36,8,8,0,13,382,10,134,32,69,0,40,1663,2895,0
MADHYA PRADESH,BARWANI,2003,45,24,0,38,0,38,9,8,1,3,8,15,93,121,35,86,39,3,10,1,6,326,4,88,5,23,0,87,1304,2252,0
MADHYA PRADESH,BHIND,2003,61,101,3,25,0,25,28,18,10,3,8,40,191,250,29,221,100,12,32,0,28,639,24,94,0,53,0,112,1843,3647,0
MADHYA PRADESH,BHOPAL RLY.,2003,5,2,1,3,0,3,1,0,1,2,0,25,32,1086,11,1075,5,0,8,0,1,2,2,14,6,1,0,0,308,1504,0
MADHYA PRADESH,BURHANPUR,2003,6,2,0,7,0,7,0,0,0,0,1,2,17,37,8,29,5,4,4,0,0,102,1,22,0,13,0,7,226,456,0
MADHYA PRADESH,CHHATARPUR,2003,55,69,1,56,0,56,11,8,3,2,2,32,228,135,22,113,49,3,11,1,22,542,17,164,13,50,0,86,1493,3042,0
MADHYA PRADESH,CHHINDWARA,2003,45,34,5,82,0,82,14,12,2,1,1,9,164,181,53,128,26,2,27,0,20,1071,12,187,27,78,0,102,1451,3539,0
MADHYA PRADESH,DAMOH,2003,47,50,0,49,0,49,18,13,5,0,0,19,146,114,21,93,18,1,9,0,7,1123,27,179,0,64,0,43,762,2676,0
MADHYA PRADESH,DATIYA,2003,55,39,0,30,0,30,13,7,6,1,2,31,99,132,14,118,19,5,14,0,10,391,10,66,0,35,0,51,984,1987,0
MADHYA PRADESH,DINDORI,2003,14,3,0,37,0,37,2,2,0,0,0,5,61,44,10,34,5,1,10,0,6,109,1,64,8,22,0,21,622,1035,0
MADHYA PRADESH,GUNA,2003,37,32,8,83,0,83,8,6,2,0,1,21,258,254,52,202,76,6,21,0,16,953,9,175,7,68,0,108,1437,3578,0
MADHYA PRADESH,HARDA,2003,13,10,0,25,0,25,1,1,0,4,0,14,42,83,34,49,7,0,3,0,3,277,3,52,0,22,0,3,266,828,0
MADHYA PRADESH,HOSHANGABAD,2003,49,53,68,70,0,70,10,7,3,1,2,48,337,357,90,267,29,6,19,1,12,465,19,127,7,52,0,0,1629,3361,0
MADHYA PRADESH,INDORE RLY.,2003,4,2,1,0,0,0,0,0,0,0,0,4,4,111,2,109,3,0,4,0,0,8,1,3,0,0,0,0,57,202,0
MADHYA PRADESH,JABALPUR RLY.,2003,1,3,0,0,0,0,3,2,1,0,4,16,8,223,4,219,1,0,1,0,0,15,0,4,1,0,0,0,117,397,0
MADHYA PRADESH,KATNI,2003,35,34,3,37,0,37,6,4,2,1,2,27,190,225,103,122,30,5,16,0,6,886,17,137,15,61,0,105,719,2557,0
MADHYA PRADESH,KHANDWA,2003,31,30,0,53,0,53,20,18,2,2,3,9,225,222,48,174,37,9,23,0,6,34,6,157,21,23,0,45,1835,2791,0
MADHYA PRADESH,KHARGON,2003,37,36,7,50,0,50,13,13,0,5,15,18,259,646,34,612,77,31,27,2,6,393,5,184,31,43,0,151,2125,4161,0
MADHYA PRADESH,MANDLA,2003,37,15,1,39,0,39,2,2,0,0,0,5,92,113,16,97,20,4,17,0,4,344,4,143,13,44,0,51,1199,2147,0
MADHYA PRADESH,MANDSAUR,2003,30,27,0,45,0,45,12,5,7,3,2,33,231,413,86,327,52,24,33,1,21,306,4,126,12,54,0,64,1265,2758,0
MADHYA PRADESH,MORENA,2003,57,65,4,40,0,40,32,21,11,6,2,42,248,458,80,378,167,0,29,2,14,783,23,93,3,41,0,104,2274,4487,0
MADHYA PRADESH,NARSINGHPUR,2003,44,39,2,40,0,40,3,3,0,0,1,19,101,127,31,96,28,3,11,0,15,898,15,134,19,34,0,56,557,2146,0
MADHYA PRADESH,NEEMUCH,2003,13,15,2,31,0,31,9,5,4,4,1,18,225,313,110,203,36,31,20,1,11,319,4,65,10,65,0,45,878,2116,0
MADHYA PRADESH,PANNA,2003,36,16,1,32,0,32,7,4,3,0,0,15,100,122,12,110,14,5,5,0,9,72,21,92,2,26,0,36,1021,1632,0
MADHYA PRADESH,RAISEN,2003,35,50,0,75,0,75,8,8,0,1,0,16,153,208,38,170,33,4,10,0,7,231,17,176,0,46,0,97,2209,3376,0
MADHYA PRADESH,RAJGARH,2003,31,48,1,88,0,88,9,5,4,1,0,35,214,328,35,293,121,9,10,1,35,367,2,163,20,83,0,111,2389,4066,0
MADHYA PRADESH,RATLAM,2003,45,46,3,62,0,62,14,9,5,2,7,18,169,443,111,332,24,22,37,1,19,315,5,132,13,50,0,84,1936,3447,0
MADHYA PRADESH,SATNA,2003,61,59,0,59,0,59,18,5,13,1,1,38,330,362,119,243,34,5,17,1,21,910,33,187,5,57,0,175,2163,4537,0
MADHYA PRADESH,SEONI,2003,27,24,2,54,0,54,1,1,0,0,0,13,103,93,22,71,28,5,14,0,5,375,6,86,4,25,0,86,944,1895,0
MADHYA PRADESH,SHAHDOL,2003,60,21,8,68,0,68,12,8,4,0,0,31,340,301,37,264,29,7,15,0,28,322,13,221,14,120,0,0,2555,4165,0
MADHYA PRADESH,SHAJAPUR,2003,31,51,3,71,0,71,13,9,4,3,1,43,268,535,62,473,103,18,23,0,31,1037,10,166,36,79,0,78,1118,3718,0
MADHYA PRADESH,SHEOPUR,2003,15,28,0,19,0,19,4,1,3,3,2,7,58,96,9,87,37,5,9,0,2,227,1,51,0,11,0,16,663,1254,0
MADHYA PRADESH,SIDHI,2003,44,19,5,38,0,38,26,24,2,2,1,16,342,303,21,282,32,4,27,0,18,446,17,121,2,27,0,91,2136,3717,0
MADHYA PRADESH,SIHORE,2003,32,32,2,86,0,86,6,4,2,0,0,24,154,336,45,291,24,13,21,0,12,369,6,87,12,32,0,91,1873,3212,0
MADHYA PRADESH,TIKAMGARH,2003,40,31,0,50,0,50,15,5,10,1,1,14,169,154,17,137,47,1,14,0,23,912,20,98,5,21,0,60,1002,2678,0
MADHYA PRADESH,UMARIYA,2003,27,4,34,20,0,20,0,0,0,1,1,16,111,69,0,69,17,0,8,0,8,143,5,59,3,22,0,6,690,1244,0
MADHYA PRADESH,VIDISHA,2003,41,48,0,94,0,94,9,7,2,23,0,20,275,286,49,237,122,10,11,0,60,606,12,197,24,40,0,43,1789,3710,0
MAHARASHTRA,AKOLA,2003,48,38,0,29,0,29,29,29,0,10,1,45,298,727,86,641,89,15,70,5,28,832,9,80,5,132,0,116,1294,3900,0
MAHARASHTRA,AMRAVATI COMMR.,2003,31,25,2,26,0,26,15,12,3,6,3,35,316,948,157,791,85,21,38,5,20,435,3,45,19,77,0,71,760,2986,0
MAHARASHTRA,AMRAVATI RURAL,2003,53,38,3,47,0,47,17,15,2,11,0,31,343,902,41,861,138,19,29,4,70,855,8,118,22,151,0,132,772,3763,0
MAHARASHTRA,AURANGABAD COMMR.,2003,28,26,1,8,0,8,19,13,6,17,5,49,234,506,167,339,126,16,111,4,11,339,4,25,10,130,0,102,515,2286,0
MAHARASHTRA,AURANGABAD RURAL,2003,60,24,0,14,0,14,4,4,0,10,2,47,110,281,54,227,165,9,35,1,53,798,32,48,8,190,0,200,584,2675,0
MAHARASHTRA,BEED,2003,72,55,1,25,0,25,17,11,6,23,7,73,282,599,103,496,318,24,47,2,53,992,10,58,8,186,0,186,849,3887,0
